date,m3 yield,m6 yield,y1 yield,y5 yield,y5 inflation indexed,y10 yield,y10 inflation indexed,m3 secondary,m6 secondary,spy,eur_usd
2012-07-30,0.11,0.15,0.18,0.61,-1.17,1.53,-0.64,0.11,0.15,116.76451873779297,1.2259409427642822
2012-07-31,0.11,0.14,0.16,0.60,-1.23,1.51,-0.69,0.11,0.14,115.94779205322266,1.2294074296951294
2012-08-01,0.10,0.14,0.17,0.63,-1.22,1.56,-0.67,0.10,0.14,115.84674835205078,1.2241400480270386
2012-08-02,0.09,0.14,0.17,0.61,-1.22,1.51,-0.69,0.09,0.14,115.04685974121094,1.218026876449585
2012-08-03,0.09,0.14,0.16,0.67,-1.20,1.60,-0.66,0.09,0.14,117.32862091064453,
2012-08-06,0.10,0.14,0.16,0.65,-1.24,1.59,-0.68,0.10,0.14,117.55593872070312,1.2390038967132568
2012-08-07,0.11,0.14,0.19,0.71,-1.24,1.66,-0.65,0.11,0.14,118.14533996582031,1.2386969327926636
2012-08-08,0.11,0.14,0.19,0.73,-1.19,1.68,-0.61,0.11,0.14,118.28848266601562,1.237332820892334
2012-08-09,0.11,0.15,0.20,0.74,-1.18,1.69,-0.58,0.11,0.15,118.38949584960938,1.2294074296951294
2012-08-10,0.10,0.14,0.18,0.71,-1.19,1.65,-0.60,0.10,0.14,118.58317565917969,
2012-08-13,0.11,0.15,0.19,0.71,-1.19,1.65,-0.58,0.11,0.15,118.52422332763672,1.2327415943145752
2012-08-14,0.11,0.15,0.19,0.75,-1.16,1.73,-0.53,0.11,0.15,118.54106140136719,1.2325897216796875
2012-08-15,0.09,0.14,0.19,0.80,-1.09,1.80,-0.45,0.09,0.14,118.67579650878906,1.2289540767669678
2012-08-16,0.09,0.14,0.20,0.83,-1.07,1.83,-0.42,0.09,0.14,119.55144500732422,1.2357884645462036
2012-08-17,0.09,0.14,0.20,0.81,-1.05,1.81,-0.43,0.09,0.14,119.71143341064453,
2012-08-20,0.11,0.14,0.19,0.80,-1.04,1.82,-0.43,0.11,0.14,119.71984100341797,1.2353304624557495
2012-08-21,0.11,0.14,0.20,0.80,-1.06,1.80,-0.45,0.11,0.14,119.35775756835938,1.2476606369018555
2012-08-22,0.11,0.13,0.19,0.71,-1.17,1.71,-0.55,0.11,0.13,119.4083480834961,1.2534469366073608
2012-08-23,0.11,0.13,0.19,0.71,-1.25,1.68,-0.62,0.11,0.13,118.431640625,1.2561235427856445
2012-08-24,0.10,0.13,0.19,0.72,-1.22,1.68,-0.60,0.10,0.13,119.14728546142578,
2012-08-27,0.11,0.14,0.18,0.70,-1.27,1.65,-0.64,0.11,0.14,119.17251586914062,1.250156283378601
2012-08-28,0.10,0.15,0.18,0.69,-1.29,1.64,-0.68,0.10,0.15,119.05465698242188,1.257228970527649
2012-08-29,0.12,0.14,0.18,0.69,-1.26,1.66,-0.64,0.12,0.14,119.14728546142578,1.2531328201293945
2012-08-30,0.10,0.14,0.17,0.66,-1.26,1.63,-0.63,0.10,0.14,118.28848266601562,1.2510946989059448
2012-08-31,0.09,0.14,0.16,0.59,-1.36,1.57,-0.68,0.09,0.14,118.8525390625,
2012-09-03,,,,,,,,,,,1.2586532831192017
2012-09-04,0.10,0.14,0.16,0.62,-1.35,1.59,-0.68,0.10,0.14,118.74314880371094,1.2534469366073608
2012-09-05,0.11,0.14,0.17,0.62,-1.36,1.60,-0.69,0.11,0.14,118.64215087890625,1.2602394819259644
2012-09-06,0.11,0.14,0.18,0.68,-1.33,1.68,-0.63,0.11,0.14,121.05014038085938,1.2632642984390259
2012-09-07,0.11,0.14,0.18,0.64,-1.39,1.67,-0.68,0.11,0.14,121.52163696289062,
2012-09-10,0.10,0.14,0.18,0.66,-1.42,1.68,-0.68,0.10,0.14,120.83123779296875,1.2761613130569458
2012-09-11,0.10,0.14,0.18,0.67,-1.44,1.70,-0.68,0.10,0.14,121.16803741455078,1.2851818799972534
2012-09-12,0.10,0.13,0.18,0.70,-1.42,1.77,-0.61,0.10,0.13,121.57217407226562,1.2903226613998413
2012-09-13,0.10,0.13,0.17,0.65,-1.58,1.75,-0.72,0.10,0.13,123.42445373535156,1.299376368522644
2012-09-14,0.11,0.13,0.18,0.72,-1.67,1.88,-0.76,0.11,0.13,123.9718246459961,
2012-09-17,0.11,0.13,0.18,0.73,-1.58,1.85,-0.74,0.11,0.13,123.55078887939453,1.3110111951828003
2012-09-18,0.10,0.13,0.18,0.71,-1.52,1.82,-0.73,0.10,0.13,123.44976043701172,1.3046314716339111
2012-09-19,0.11,0.14,0.18,0.70,-1.49,1.79,-0.75,0.11,0.14,123.51709747314453,1.3058239221572876
2012-09-20,0.11,0.14,0.18,0.70,-1.51,1.80,-0.70,0.11,0.14,123.52556610107422,1.2973533868789673
2012-09-21,0.11,0.14,0.18,0.68,-1.50,1.77,-0.71,0.11,0.14,123.4738998413086,
2012-09-24,0.11,0.14,0.18,0.68,-1.47,1.74,-0.73,0.11,0.14,123.2876968383789,1.2941633462905884
2012-09-25,0.11,0.15,0.18,0.66,-1.49,1.70,-0.74,0.11,0.15,121.97564697265625,1.2900062799453735
2012-09-26,0.11,0.13,0.17,0.63,-1.46,1.64,-0.77,0.11,0.13,121.29002380371094,1.2881617546081543
2012-09-27,0.09,0.14,0.16,0.64,-1.47,1.66,-0.78,0.09,0.14,122.43273162841797,1.2913223505020142
2012-09-28,0.10,0.14,0.17,0.62,-1.49,1.65,-0.77,0.10,0.14,121.8656234741211,
2012-10-01,0.09,0.14,0.17,0.62,-1.49,1.64,-0.78,0.09,0.14,122.18728637695312,1.2888258695602417
2012-10-02,0.09,0.14,0.16,0.61,-1.51,1.64,-0.83,0.09,0.14,122.31424713134766,1.2916558980941772
2012-10-03,0.09,0.14,0.16,0.61,-1.57,1.64,-0.83,0.09,0.14,122.81368255615234,1.2923235893249512
2012-10-04,0.10,0.14,0.18,0.63,-1.62,1.70,-0.86,0.10,0.14,123.69397735595703,1.3017443418502808
2012-10-05,0.11,0.15,0.18,0.67,-1.61,1.75,-0.82,0.11,0.15,123.70246887207031,
2012-10-08,,,,,,,,,,123.27925872802734,1.2976900339126587
2012-10-09,0.10,0.15,0.18,0.67,-1.60,1.74,-0.81,0.10,0.15,122.0603256225586,1.2858428955078125
2012-10-10,0.10,0.15,0.18,0.66,-1.57,1.72,-0.80,0.10,0.15,121.28156280517578,1.2858428955078125
2012-10-11,0.10,0.14,0.18,0.67,-1.52,1.70,-0.77,0.10,0.14,121.34929656982422,1.293326497077942
2012-10-12,0.11,0.15,0.18,0.67,-1.48,1.69,-0.78,0.11,0.15,120.95146942138672,
2012-10-15,0.11,0.15,0.19,0.67,-1.52,1.70,-0.78,0.11,0.15,121.95870971679688,1.2968486547470093
2012-10-16,0.09,0.15,0.18,0.70,-1.48,1.75,-0.71,0.09,0.15,123.19453430175781,1.3107877969741821
2012-10-17,0.11,0.15,0.18,0.78,-1.44,1.83,-0.65,0.11,0.15,123.75326538085938,1.3116475343704224
2012-10-18,0.10,0.15,0.18,0.79,-1.43,1.86,-0.66,0.10,0.15,123.4316177368164,1.3069161176681519
2012-10-19,0.10,0.14,0.18,0.77,-1.42,1.79,-0.71,0.10,0.14,121.37467193603516,
2012-10-22,0.10,0.15,0.19,0.79,-1.39,1.83,-0.70,0.10,0.15,121.39160919189453,1.3070186376571655
2012-10-23,0.11,0.15,0.18,0.77,-1.38,1.79,-0.71,0.11,0.15,119.7071304321289,1.2973533868789673
2012-10-24,0.11,0.16,0.18,0.76,-1.37,1.80,-0.69,0.11,0.16,119.36852264404297,1.2965123653411865
2012-10-25,0.11,0.16,0.19,0.82,-1.31,1.86,-0.63,0.11,0.16,119.71561431884766,1.2938284873962402
2012-10-26,0.12,0.15,0.19,0.76,-1.32,1.78,-0.69,0.12,0.15,119.64786529541016,
2012-10-29,0.14,0.16,0.18,0.74,-1.35,1.74,-0.73,0.14,0.16,,1.2924071550369263
2012-10-30,,,,,,,,,,,1.2908222675323486
2012-10-31,0.11,0.16,0.18,0.72,-1.40,1.72,-0.78,0.11,0.16,119.64786529541016,1.2962603569030762
2012-11-01,0.09,0.15,0.18,0.73,-1.40,1.75,-0.77,0.09,0.15,120.90065002441406,1.2965123653411865
2012-11-02,0.09,0.15,0.19,0.73,-1.39,1.75,-0.73,0.09,0.15,119.82566833496094,1.2948336601257324
2012-11-05,0.11,0.15,0.19,0.70,-1.37,1.72,-0.75,0.11,0.15,120.07111358642578,1.2827913761138916
2012-11-06,0.10,0.15,0.19,0.75,-1.37,1.78,-0.72,0.10,0.15,121.01071166992188,1.2802459001541138
2012-11-07,0.10,0.14,0.18,0.67,-1.41,1.68,-0.80,0.10,0.14,118.26815795898438,1.2808033227920532
2012-11-08,0.10,0.15,0.20,0.65,-1.42,1.62,-0.85,0.10,0.15,116.84608459472656,1.2759984731674194
2012-11-09,0.09,0.15,0.18,0.65,-1.40,1.61,-0.83,0.09,0.15,116.94766235351562,1.274534821510315
2012-11-12,,,,,,,,,,117.04078674316406,1.272394061088562
2012-11-13,0.11,0.15,0.18,0.63,-1.41,1.59,-0.84,0.11,0.15,116.63444519042969,1.2709709405899048
2012-11-14,0.10,0.15,0.18,0.63,-1.39,1.59,-0.81,0.10,0.15,115.06001281738281,1.2709709405899048
2012-11-15,0.08,0.14,0.17,0.62,-1.38,1.58,-0.80,0.08,0.14,114.86534881591797,1.273236632347107
2012-11-16,0.06,0.13,0.16,0.62,-1.39,1.58,-0.81,0.06,0.13,115.43248748779297,1.2784454822540283
2012-11-19,0.09,0.14,0.16,0.64,-1.39,1.61,-0.78,0.09,0.14,117.76875305175781,1.2759497165679932
2012-11-20,0.08,0.14,0.16,0.67,-1.38,1.66,-0.74,0.08,0.14,117.81949615478516,1.276943564414978
2012-11-21,0.10,0.14,0.17,0.69,-1.36,1.69,-0.71,0.10,0.14,118.0395736694336,1.281443476676941
2012-11-22,,,,,,,,,,,1.2865046262741089
2012-11-23,0.10,0.14,0.19,0.70,-1.36,1.70,-0.72,0.10,0.14,119.64786529541016,1.2875149250030518
2012-11-26,0.10,0.15,0.17,0.68,-1.36,1.66,-0.73,0.10,0.15,119.3939437866211,1.2965964078903198
2012-11-27,0.10,0.15,0.18,0.66,-1.36,1.64,-0.74,0.10,0.15,118.78450012207031,1.298701286315918
2012-11-28,0.10,0.14,0.18,0.64,-1.35,1.63,-0.75,0.10,0.14,119.7409896850586,1.2938284873962402
2012-11-29,0.09,0.15,0.18,0.63,-1.37,1.62,-0.78,0.09,0.15,120.29962921142578,1.2953367233276367
2012-11-30,0.08,0.13,0.18,0.61,-1.40,1.62,-0.79,0.08,0.13,120.32503509521484,1.2973533868789673
2012-12-03,0.10,0.14,0.18,0.63,-1.41,1.63,-0.81,0.10,0.14,119.73250579833984,1.299680233001709
2012-12-04,0.10,0.15,0.18,0.63,-1.41,1.62,-0.83,0.10,0.15,119.5632553100586,
2012-12-05,0.10,0.14,0.18,0.61,-1.45,1.60,-0.85,0.10,0.14,119.77486419677734,1.3099292516708374
2012-12-06,0.10,0.14,0.18,0.60,-1.46,1.59,-0.87,0.10,0.14,120.18114471435547,1.3070186376571655
2012-12-07,0.09,0.14,0.18,0.63,-1.47,1.64,-0.86,0.09,0.14,120.5451431274414,1.2963443994522095
2012-12-10,0.09,0.14,0.18,0.62,-1.43,1.63,-0.87,0.09,0.14,120.59595489501953,1.2906056642532349
2012-12-11,0.08,0.13,0.16,0.64,-1.43,1.66,-0.84,0.08,0.13,121.41699981689453,1.2938284873962402
2012-12-12,0.07,0.10,0.14,0.66,-1.46,1.72,-0.79,0.07,0.10,121.47623443603516,1.3013207912445068
2012-12-13,0.06,0.11,0.14,0.70,-1.42,1.74,-0.73,0.06,0.11,120.7313461303711,1.3066771030426025
2012-12-14,0.04,0.09,0.13,0.70,-1.41,1.72,-0.74,0.04,0.09,120.28276062011719,1.3078734874725342
2012-12-17,0.05,0.10,0.13,0.74,-1.37,1.78,-0.70,0.05,0.10,121.69635772705078,1.3165863752365112
2012-12-18,0.06,0.12,0.16,0.78,-1.36,1.84,-0.67,0.06,0.12,123.05066680908203,1.316482424736023
2012-12-19,0.05,0.10,0.15,0.77,-1.36,1.82,-0.66,0.05,0.10,122.1364517211914,1.323101282119751
2012-12-20,0.06,0.10,0.15,0.77,-1.39,1.81,-0.69,0.06,0.10,122.83903503417969,1.3215277194976807
2012-12-21,0.06,0.12,0.15,0.75,-1.35,1.77,-0.71,0.06,0.12,121.7240219116211,1.323766827583313
2012-12-24,0.06,0.11,0.16,0.77,-1.36,1.79,-0.69,0.06,0.11,121.34896087646484,1.3182003498077393
2012-12-25,,,,,,,,,,,1.3180439472198486
2012-12-26,0.09,0.13,0.16,0.76,-1.35,1.77,-0.71,0.09,0.13,120.83750915527344,1.3180439472198486
2012-12-27,0.08,0.12,0.15,0.72,-1.39,1.74,-0.73,0.08,0.12,120.67552947998047,1.3225764036178589
2012-12-28,0.01,0.10,0.15,0.72,-1.34,1.73,-0.73,0.01,0.10,119.37120056152344,1.3250298500061035
2012-12-31,0.05,0.11,0.16,0.72,-1.37,1.78,-0.67,0.05,0.11,121.40009307861328,1.3227688074111938
2013-01-01,,,,,,,,,,,1.3201320171356201
2013-01-02,0.08,0.12,0.15,0.76,-1.36,1.86,-0.62,0.08,0.12,124.5115966796875,1.3197835683822632
2013-01-03,0.08,0.12,0.15,0.81,-1.30,1.92,-0.54,0.08,0.12,124.23030090332031,1.3182177543640137
2013-01-04,0.07,0.11,0.15,0.82,-1.31,1.93,-0.55,0.07,0.11,124.77584838867188,1.3032711744308472
2013-01-07,0.07,0.11,0.15,0.82,-1.34,1.92,-0.60,0.07,0.11,124.43488311767578,1.3067454099655151
2013-01-08,0.07,0.11,0.14,0.79,-1.36,1.89,-0.60,0.07,0.11,124.07687377929688,1.312508225440979
2013-01-09,0.06,0.09,0.13,0.77,-1.41,1.88,-0.64,0.06,0.09,124.39225006103516,1.3082326650619507
2013-01-10,0.06,0.10,0.14,0.80,-1.40,1.91,-0.62,0.06,0.10,125.3811264038086,1.305483102798462
2013-01-11,0.07,0.10,0.14,0.78,-1.40,1.89,-0.63,0.07,0.10,125.37261962890625,1.327316164970398
2013-01-14,0.08,0.11,0.14,0.78,-1.34,1.89,-0.66,0.08,0.11,125.28733825683594,1.3362016677856445
2013-01-15,0.09,0.11,0.14,0.75,-1.45,1.86,-0.66,0.09,0.11,125.37261962890625,1.3377926349639893
2013-01-16,0.08,0.11,0.14,0.75,-1.43,1.84,-0.65,0.08,0.11,125.35556030273438,1.330849051475525
2013-01-17,0.07,0.11,0.14,0.79,-1.40,1.89,-0.64,0.07,0.11,126.16535186767578,1.32908034324646
2013-01-18,0.08,0.10,0.14,0.77,-1.43,1.87,-0.66,0.08,0.10,126.44670867919922,1.3372559547424316
2013-01-21,,,,,,,,,,,1.3320013284683228
2013-01-22,0.08,0.10,0.14,0.76,-1.39,1.86,-0.68,0.08,0.10,127.12865447998047,1.3311502933502197
2013-01-23,0.08,0.10,0.15,0.76,-1.45,1.86,-0.66,0.08,0.10,127.333251953125,1.331398367881775
2013-01-24,0.08,0.10,0.15,0.78,-1.44,1.88,-0.62,0.08,0.10,127.36737823486328,1.330849051475525
2013-01-25,0.08,0.11,0.15,0.87,-1.34,1.98,-0.56,0.08,0.11,128.08348083496094,1.3369340896606445
2013-01-28,0.07,0.11,0.16,0.89,-1.35,2.00,-0.55,0.07,0.11,127.93000030517578,1.3466018438339233
2013-01-29,0.07,0.11,0.15,0.90,-1.37,2.03,-0.53,0.07,0.11,128.43292236328125,1.3446282148361206
2013-01-30,0.07,0.11,0.15,0.88,-1.38,2.03,-0.54,0.07,0.11,127.93000030517578,1.34916353225708
2013-01-31,0.07,0.12,0.15,0.88,-1.45,2.02,-0.57,0.07,0.12,127.61457824707031,1.3568336963653564
2013-02-01,0.06,0.11,0.15,0.88,-1.46,2.04,-0.55,0.06,0.11,128.92739868164062,1.3610997200012207
2013-02-04,0.07,0.11,0.15,0.85,-1.47,2.00,-0.59,0.07,0.11,127.4781723022461,1.3648709058761597
2013-02-05,0.07,0.11,0.15,0.88,-1.44,2.04,-0.55,0.07,0.11,128.7654571533203,1.3511687517166138
2013-02-06,0.07,0.12,0.15,0.84,-1.48,2.00,-0.58,0.07,0.12,128.8592071533203,1.3581420183181763
2013-02-07,0.07,0.11,0.15,0.83,-1.46,1.99,-0.58,0.07,0.11,128.68870544433594,1.3523930311203003
2013-02-08,0.07,0.11,0.14,0.84,-1.37,1.99,-0.57,0.07,0.11,129.40476989746094,1.3389389514923096
2013-02-11,0.09,0.12,0.15,0.85,-1.41,1.99,-0.58,0.09,0.12,129.3791961669922,1.3368269205093384
2013-02-12,0.09,0.12,0.14,0.88,-1.32,2.02,-0.57,0.09,0.12,129.59231567382812,1.340356707572937
2013-02-13,0.10,0.12,0.15,0.92,-1.34,2.05,-0.54,0.10,0.12,129.70310974121094,1.3452069759368896
2013-02-14,0.11,0.13,0.16,0.86,-1.36,2.00,-0.56,0.11,0.13,129.8224639892578,1.3444474935531616
2013-02-15,0.10,0.13,0.17,0.87,-1.32,2.01,-0.53,0.10,0.13,129.66905212402344,1.3352917432785034
2013-02-18,,,,,,,,,,,1.3344007730484009
2013-02-19,0.12,0.13,0.17,0.89,-1.31,2.03,-0.52,0.12,0.13,130.64085388183594,1.3347214460372925
2013-02-20,0.12,0.13,0.17,0.88,-1.31,2.02,-0.52,0.12,0.13,129.01263427734375,1.3395847082138062
2013-02-21,0.13,0.13,0.16,0.86,-1.33,1.99,-0.54,0.13,0.13,128.22837829589844,1.327316164970398
2013-02-22,0.13,0.14,0.16,0.84,-1.36,1.97,-0.57,0.13,0.14,129.4815216064453,1.3194352388381958
2013-02-25,0.12,0.14,0.16,0.78,-1.41,1.88,-0.62,0.12,0.14,127.01786041259766,1.319591999053955
2013-02-26,0.14,0.14,0.17,0.78,-1.40,1.88,-0.62,0.14,0.14,127.88739013671875,1.3065063953399658
2013-02-27,0.11,0.13,0.17,0.78,-1.40,1.91,-0.61,0.11,0.13,129.49855041503906,1.3065917491912842
2013-02-28,0.11,0.13,0.17,0.77,-1.41,1.89,-0.64,0.11,0.13,129.24278259277344,1.3150973320007324
2013-03-01,0.11,0.12,0.16,0.75,-1.45,1.86,-0.67,0.11,0.12,129.66905212402344,1.3059945106506348
2013-03-04,0.11,0.12,0.16,0.76,-1.46,1.88,-0.65,0.11,0.12,130.35952758789062,1.3016934394836426
2013-03-05,0.08,0.12,0.15,0.77,-1.49,1.90,-0.65,0.08,0.12,131.5274200439453,1.3036110401153564
2013-03-06,0.10,0.12,0.15,0.81,-1.46,1.95,-0.61,0.10,0.12,131.7064666748047,1.3048527240753174
2013-03-07,0.10,0.11,0.15,0.85,-1.37,2.00,-0.56,0.10,0.11,131.9451904296875,1.297858476638794
2013-03-08,0.10,0.11,0.15,0.90,-1.28,2.06,-0.50,0.10,0.11,132.50778198242188,1.311131477355957
2013-03-11,0.10,0.12,0.15,0.90,-1.38,2.07,-0.50,0.10,0.12,133.01071166992188,1.2988024950027466
2013-03-12,0.10,0.12,0.15,0.88,-1.39,2.03,-0.52,0.10,0.12,132.71234130859375,1.3032711744308472
2013-03-13,0.09,0.12,0.15,0.89,-1.40,2.04,-0.52,0.09,0.12,132.89990234375,1.3029316663742065
2013-03-14,0.10,0.12,0.15,0.88,-1.43,2.04,-0.53,0.10,0.12,133.60743713378906,1.2958402633666992
2013-03-15,0.09,0.11,0.14,0.84,-1.46,2.01,-0.55,0.09,0.11,133.43106079101562,1.3012362718582153
2013-03-18,0.07,0.11,0.15,0.81,-1.45,1.96,-0.60,0.07,0.11,132.69464111328125,1.2892745733261108
2013-03-19,0.07,0.11,0.15,0.79,-1.46,1.92,-0.61,0.07,0.11,132.38636779785156,1.2944984436035156
2013-03-20,0.07,0.11,0.15,0.81,-1.44,1.96,-0.57,0.07,0.11,133.31118774414062,1.2863887548446655
2013-03-21,0.07,0.11,0.14,0.81,-1.41,1.95,-0.57,0.07,0.11,132.17236328125,1.2941633462905884
2013-03-22,0.07,0.11,0.14,0.80,-1.43,1.93,-0.60,0.07,0.11,133.2340850830078,1.2904890775680542
2013-03-25,0.08,0.11,0.14,0.80,-1.44,1.93,-0.60,0.08,0.11,132.67752075195312,1.302405595779419
2013-03-26,0.07,0.11,0.14,0.79,-1.42,1.92,-0.61,0.07,0.11,133.73931884765625,1.2858428955078125
2013-03-27,0.09,0.12,0.14,0.76,-1.46,1.87,-0.64,0.09,0.12,133.73931884765625,1.2860082387924194
2013-03-28,0.07,0.11,0.14,0.77,-1.47,1.87,-0.64,0.07,0.11,134.15032958984375,1.277791976928711
2013-03-29,,,,,,,,,,,1.2815911769866943
2013-04-01,0.08,0.11,0.14,0.76,-1.47,1.86,-0.65,0.08,0.11,133.61944580078125,1.2850167751312256
2013-04-02,0.07,0.11,0.14,0.78,-1.44,1.88,-0.63,0.07,0.11,134.27879333496094,1.2820513248443604
2013-04-03,0.06,0.10,0.13,0.73,-1.45,1.83,-0.65,0.06,0.10,132.91725158691406,1.2850167751312256
2013-04-04,0.07,0.10,0.13,0.69,-1.44,1.78,-0.70,0.07,0.10,133.4567413330078,1.2928247451782227
2013-04-05,0.07,0.10,0.13,0.68,-1.42,1.72,-0.74,0.07,0.10,132.8573455810547,
2013-04-08,0.07,0.10,0.13,0.71,-1.43,1.76,-0.69,0.07,0.10,133.75645446777344,1.3029316663742065
2013-04-09,0.06,0.10,0.13,0.70,-1.36,1.78,-0.67,0.06,0.10,134.2188262939453,1.3080273866653442
2013-04-10,0.07,0.10,0.12,0.74,-1.36,1.84,-0.60,0.07,0.10,135.86285400390625,1.3055341243743896
2013-04-11,0.07,0.10,0.12,0.74,-1.38,1.82,-0.65,0.07,0.10,136.30809020996094,1.311475396156311
2013-04-12,0.06,0.09,0.11,0.70,-1.41,1.75,-0.68,0.06,0.09,135.97412109375,
2013-04-15,0.06,0.09,0.12,0.69,-1.33,1.72,-0.69,0.06,0.09,132.82308959960938,1.3054660558700562
2013-04-16,0.06,0.09,0.13,0.71,-1.31,1.75,-0.65,0.06,0.09,134.783935546875,1.3178702592849731
2013-04-17,0.06,0.09,0.13,0.71,-1.27,1.73,-0.64,0.06,0.09,132.81459045410156,1.3034920692443848
2013-04-18,0.05,0.09,0.12,0.71,-1.29,1.72,-0.55,0.05,0.09,131.98397827148438,1.3053126335144043
2013-04-19,0.05,0.09,0.12,0.72,-1.32,1.73,-0.59,0.05,0.09,133.13134765625,
2013-04-22,0.05,0.09,0.12,0.70,-1.34,1.72,-0.63,0.05,0.09,133.72222900390625,1.306165099143982
2013-04-23,0.05,0.09,0.12,0.71,-1.33,1.74,-0.64,0.05,0.09,135.10073852539062,1.2994438409805298
2013-04-24,0.06,0.09,0.13,0.70,-1.37,1.73,-0.65,0.06,0.09,135.18638610839844,1.3017443418502808
2013-04-25,0.05,0.08,0.12,0.71,-1.41,1.74,-0.66,0.05,0.08,135.73439025878906,1.3007283210754395
2013-04-26,0.05,0.09,0.12,0.68,-1.43,1.70,-0.68,0.05,0.09,135.49461364746094,
2013-04-29,0.05,0.08,0.12,0.68,-1.42,1.70,-0.67,0.05,0.08,136.40228271484375,1.3095861673355103
2013-04-30,0.05,0.09,0.11,0.68,-1.38,1.70,-0.64,0.05,0.09,136.72764587402344,1.3168290853500366
2013-05-01,0.06,0.08,0.11,0.65,-1.33,1.66,-0.64,0.06,0.08,135.5289306640625,1.3182177543640137
2013-05-02,0.05,0.08,0.11,0.65,-1.34,1.66,-0.62,0.05,0.08,136.7876434326172,1.3065063953399658
2013-05-03,0.05,0.08,0.11,0.73,-1.30,1.78,-0.53,0.05,0.08,138.1746826171875,
2013-05-06,0.04,0.08,0.11,0.74,-1.31,1.80,-0.51,0.04,0.08,138.52578735351562,1.3070186376571655
2013-05-07,0.04,0.08,0.10,0.75,-1.30,1.82,-0.50,0.04,0.08,139.2279510498047,1.3077024221420288
2013-05-08,0.04,0.08,0.11,0.75,-1.28,1.81,-0.48,0.04,0.08,139.8615264892578,1.3161357641220093
2013-05-09,0.04,0.08,0.11,0.75,-1.27,1.81,-0.50,0.04,0.08,139.4676971435547,1.303441047668457
2013-05-10,0.04,0.08,0.11,0.82,-1.23,1.90,-0.45,0.04,0.08,139.92152404785156,
2013-05-13,0.05,0.08,0.13,0.83,-1.19,1.92,-0.41,0.05,0.08,140.03277587890625,1.2988024950027466
2013-05-14,0.05,0.09,0.12,0.85,-1.18,1.96,-0.37,0.05,0.09,141.4799041748047,1.2937111854553223
2013-05-15,0.04,0.09,0.12,0.84,-1.17,1.94,-0.36,0.04,0.09,142.241943359375,1.2882447242736816
2013-05-16,0.03,0.08,0.12,0.79,-1.18,1.87,-0.40,0.03,0.08,141.57408142089844,1.2883278131484985
2013-05-17,0.04,0.08,0.12,0.84,-1.14,1.95,-0.31,0.04,0.08,142.944091796875,
2013-05-20,0.05,0.09,0.12,0.85,-1.15,1.97,-0.31,0.05,0.09,142.935546875,1.2891082763671875
2013-05-21,0.04,0.09,0.12,0.84,-1.15,1.94,-0.34,0.04,0.09,143.14105224609375,1.2919062376022339
2013-05-22,0.04,0.08,0.11,0.91,-1.06,2.03,-0.24,0.04,0.08,142.0792999267578,1.2842081785202026
2013-05-23,0.05,0.08,0.12,0.91,-1.02,2.02,-0.24,0.05,0.08,141.66827392578125,1.2925074100494385
2013-05-24,0.04,0.07,0.12,0.90,-1.03,2.01,-0.26,0.04,0.07,141.54844665527344,
2013-05-27,,,,,,,,,,,1.2933933734893799
2013-05-28,0.05,0.09,0.13,1.02,-0.94,2.15,-0.14,0.05,0.09,142.3961181640625,1.2846370935440063
2013-05-29,0.05,0.08,0.14,1.02,-0.89,2.13,-0.10,0.05,0.08,141.47134399414062,1.294783353805542
2013-05-30,0.04,0.07,0.13,1.01,-0.82,2.13,-0.05,0.04,0.07,141.99366760253906,1.3043931722640991
2013-05-31,0.04,0.07,0.14,1.05,-0.82,2.16,-0.05,0.04,0.07,139.95574951171875,
2013-06-03,0.05,0.08,0.14,1.03,-0.86,2.13,-0.07,0.05,0.08,140.72640991210938,1.3072919845581055
2013-06-04,0.04,0.08,0.14,1.05,-0.87,2.14,-0.05,0.04,0.08,140.0499267578125,1.3073433637619019
2013-06-05,0.05,0.08,0.14,1.02,-0.86,2.10,-0.06,0.05,0.08,138.089111328125,1.3093289136886597
2013-06-06,0.05,0.08,0.14,1.01,-0.86,2.08,-0.05,0.05,0.08,139.33926391601562,1.3245558738708496
2013-06-07,0.04,0.07,0.14,1.10,-0.79,2.17,0.03,0.04,0.07,141.11172485351562,
2013-06-10,0.05,0.08,0.14,1.13,-0.72,2.22,0.11,0.05,0.08,141.11172485351562,1.3224014043807983
2013-06-11,0.05,0.08,0.14,1.12,-0.71,2.20,0.13,0.05,0.08,139.6560516357422,1.3224014043807983
2013-06-12,0.05,0.08,0.14,1.15,-0.66,2.25,0.21,0.05,0.08,138.5001220703125,1.3339558839797974
2013-06-13,0.05,0.08,0.14,1.11,-0.69,2.19,0.15,0.05,0.08,140.60650634765625,1.3367911577224731
2013-06-14,0.05,0.08,0.13,1.04,-0.78,2.14,0.09,0.05,0.08,139.72451782226562,
2013-06-17,0.05,0.08,0.13,1.06,-0.74,2.19,0.15,0.05,0.08,140.80343627929688,1.3363088369369507
2013-06-18,0.05,0.08,0.13,1.07,-0.77,2.20,0.14,0.05,0.08,141.91661071777344,1.3389928340911865
2013-06-19,0.05,0.08,0.13,1.24,-0.59,2.33,0.29,0.05,0.08,139.95574951171875,1.329186201095581
2013-06-20,0.05,0.09,0.14,1.31,-0.43,2.41,0.46,0.05,0.09,136.48788452148438,1.323556661605835
2013-06-21,0.05,0.09,0.13,1.42,-0.24,2.52,0.59,0.05,0.09,136.92604064941406,
